word,japanese,source,source_url,license,source_dump_date,imported_at
substantially,"実質上 / 相当","Japanese Wiktionary",https://ja.wiktionary.org/wiki/substantially,"CC BY-SA 4.0",2026-08-05,2026-08-14
successful,"成功した。 / 上出来の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/successful,"CC BY-SA 4.0",2026-08-05,2026-08-14
successfully,"成功裏に、成功して、うまく。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/successfully,"CC BY-SA 4.0",2026-08-05,2026-08-14
successive,"連続する、歴代の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/successive,"CC BY-SA 4.0",2026-08-05,2026-08-14
successively,"連続して","Japanese Wiktionary",https://ja.wiktionary.org/wiki/successively,"CC BY-SA 4.0",2026-08-05,2026-08-14
succi,"succusの複数形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/succi,"CC BY-SA 4.0",2026-08-05,2026-08-14
succinct,"簡潔で、要領を得ている。簡明である。 / 小さく圧縮されている。 / ガードルを纏っている。あるいは、纏っているかのように見える。きつい服を着ている。きつく縛られている。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/succinct,"CC BY-SA 4.0",2026-08-05,2026-08-14
such,"（何かと比べて）こんな。このような。 / （強調に用いて）これほど。こんなに。 / （公式文書において）前述の、前記の。 / このようなもの","Japanese Wiktionary",https://ja.wiktionary.org/wiki/such,"CC BY-SA 4.0",2026-08-05,2026-08-14
sudden,"突然の、不意の。 / 突然、不意に、急に。 / 突然。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/sudden,"CC BY-SA 4.0",2026-08-05,2026-08-14
suddenly,"いきなり、突然、急に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/suddenly,"CC BY-SA 4.0",2026-08-05,2026-08-14
sufficient,"十分な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/sufficient,"CC BY-SA 4.0",2026-08-05,2026-08-14
sufficiently,"十分に","Japanese Wiktionary",https://ja.wiktionary.org/wiki/sufficiently,"CC BY-SA 4.0",2026-08-05,2026-08-14
suffixing,"suffixの現在分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/suffixing,"CC BY-SA 4.0",2026-08-05,2026-08-14
sugarfree,"砂糖を含まない。無糖の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/sugarfree,"CC BY-SA 4.0",2026-08-05,2026-08-14
suggestive,"きわどい。 / 挑発的な。 / 暗示的な。 / 連想させる。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/suggestive,"CC BY-SA 4.0",2026-08-05,2026-08-14
suggestively,"挑発的に / 暗示的に","Japanese Wiktionary",https://ja.wiktionary.org/wiki/suggestively,"CC BY-SA 4.0",2026-08-05,2026-08-14
suicidal,"自殺の。 / 自殺しそうな、自殺したがっている。 / 自暴自棄な、自殺行為の。 / 自殺しそうな人。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/suicidal,"CC BY-SA 4.0",2026-08-05,2026-08-14
suicided,"suicideの過去形・過去分詞。 / 自殺した。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/suicided,"CC BY-SA 4.0",2026-08-05,2026-08-14
suitable,"相応しい、似つかわしい、相応な、適切な、適当な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/suitable,"CC BY-SA 4.0",2026-08-05,2026-08-14
sulfuric,"硫黄を含んだ。 / 硫酸（塩・イオン）の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/sulfuric,"CC BY-SA 4.0",2026-08-05,2026-08-14
sulfurous,"硫黄を含んでいる。 / 硫黄の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/sulfurous,"CC BY-SA 4.0",2026-08-05,2026-08-14
sulkily,"不機嫌に。拗ねて。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/sulkily,"CC BY-SA 4.0",2026-08-05,2026-08-14
sullen,"不機嫌な、むっつりした。 / 陰気な、どんよりした。 / （流れなどが）緩やかな。 / 孤独な。 / 有害な。 / 頑固な。 / 世捨て人。隠者。 / 不機嫌。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/sullen,"CC BY-SA 4.0",2026-08-05,2026-08-14
sulphurous,"sulfurousの異綴。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/sulphurous,"CC BY-SA 4.0",2026-08-05,2026-08-14
summering,"""summer"" の動名詞又は現在分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/summering,"CC BY-SA 4.0",2026-08-05,2026-08-14
summery,"夏の、夏らしい。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/summery,"CC BY-SA 4.0",2026-08-05,2026-08-14
summited,"summitの過去形・過去分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/summited,"CC BY-SA 4.0",2026-08-05,2026-08-14
sumptuous,"贅沢な、高価な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/sumptuous,"CC BY-SA 4.0",2026-08-05,2026-08-14
sumptuously,"豪華に、贅沢に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/sumptuously,"CC BY-SA 4.0",2026-08-05,2026-08-14
superb,"すばらしい。見事な。最高の。極上の。 / 壮大な。豪華な。 / 高慢な。傲慢な。横柄な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/superb,"CC BY-SA 4.0",2026-08-05,2026-08-14
superbly,"すばらしく。見事に。 / 壮大に。豪華に。 / 高慢に。傲慢に。横柄に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/superbly,"CC BY-SA 4.0",2026-08-05,2026-08-14
superbus,"スーパーバス。通常のバスよりも大きな、もしくはより優れたバス。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/superbus,"CC BY-SA 4.0",2026-08-05,2026-08-14
superfluous,"余分な、余計な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/superfluous,"CC BY-SA 4.0",2026-08-05,2026-08-14
superlatively,"最高に、最上に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/superlatively,"CC BY-SA 4.0",2026-08-05,2026-08-14
supermotard,"スーパーモタード","Japanese Wiktionary",https://ja.wiktionary.org/wiki/supermotard,"CC BY-SA 4.0",2026-08-05,2026-08-14
supermoto,"スーパーモタード","Japanese Wiktionary",https://ja.wiktionary.org/wiki/supermoto,"CC BY-SA 4.0",2026-08-05,2026-08-14
supersport,"スーパースポーツの","Japanese Wiktionary",https://ja.wiktionary.org/wiki/supersport,"CC BY-SA 4.0",2026-08-05,2026-08-14
supervisory,"監督の。管理の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/supervisory,"CC BY-SA 4.0",2026-08-05,2026-08-14
supine,"仰向けの。 / 無気力な、怠惰な。 / （ラテン語）目的分詞。スピーヌム。 / （スウェーデン語）完了分詞。スピーヌム。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/supine,"CC BY-SA 4.0",2026-08-05,2026-08-14
supportable,"耐えられる、我慢できる。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/supportable,"CC BY-SA 4.0",2026-08-05,2026-08-14
suprema,"supremumの複数形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/suprema,"CC BY-SA 4.0",2026-08-05,2026-08-14
supreme,"最高の。至上の。至高の。 / 柑橘類から皮・髄・種などを除去して分ける。 / 鶏の骨無し胸肉。 / 骨・皮などの食べない部位を除去したもの。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/supreme,"CC BY-SA 4.0",2026-08-05,2026-08-14
supremely,"最高に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/supremely,"CC BY-SA 4.0",2026-08-05,2026-08-14
supremes,"supremeの直説法現在第三人称単数形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/supremes,"CC BY-SA 4.0",2026-08-05,2026-08-14
supremum,"上限。最上限。最高限。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/supremum,"CC BY-SA 4.0",2026-08-05,2026-08-14
surely,"確実に / 着実に / きっと / まさか / どうぞ","Japanese Wiktionary",https://ja.wiktionary.org/wiki/surely,"CC BY-SA 4.0",2026-08-05,2026-08-14
surgical,"外科の。 / 外科手術の。 / 整形用の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/surgical,"CC BY-SA 4.0",2026-08-05,2026-08-14
surgically,"外科的に","Japanese Wiktionary",https://ja.wiktionary.org/wiki/surgically,"CC BY-SA 4.0",2026-08-05,2026-08-14
suribachi,"擂鉢。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/suribachi,"CC BY-SA 4.0",2026-08-05,2026-08-14
surmountable,"乗り越えられる。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/surmountable,"CC BY-SA 4.0",2026-08-05,2026-08-14
surprisingly,"驚くほど。驚いたことに。意外にも。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/surprisingly,"CC BY-SA 4.0",2026-08-05,2026-08-14
surreptitious,"密かな、こそこそした、不正な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/surreptitious,"CC BY-SA 4.0",2026-08-05,2026-08-14
surreptitiously,"密かに、こっそりと、不正に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/surreptitiously,"CC BY-SA 4.0",2026-08-05,2026-08-14
surveil,"〜を監視する。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/surveil,"CC BY-SA 4.0",2026-08-05,2026-08-14
suspenseful,"緊張感に満ちた。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/suspenseful,"CC BY-SA 4.0",2026-08-05,2026-08-14
suspicious,"疑わしい、不審な / 疑い深い","Japanese Wiktionary",https://ja.wiktionary.org/wiki/suspicious,"CC BY-SA 4.0",2026-08-05,2026-08-14
suspiciously,"疑い深く。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/suspiciously,"CC BY-SA 4.0",2026-08-05,2026-08-14
sustainable,"維持できる。持続できる。 / 環境を破壊せず利用できる。サステナブルな。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/sustainable,"CC BY-SA 4.0",2026-08-05,2026-08-14
swayback,"脊柱湾曲。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/swayback,"CC BY-SA 4.0",2026-08-05,2026-08-14
sweetly,"甘く。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/sweetly,"CC BY-SA 4.0",2026-08-05,2026-08-14
swiftly,"速く、素早く、敏速に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/swiftly,"CC BY-SA 4.0",2026-08-05,2026-08-14
swire,"首 / 谷","Japanese Wiktionary",https://ja.wiktionary.org/wiki/swire,"CC BY-SA 4.0",2026-08-05,2026-08-14
swizz,"詐取、失望。 / 詐取する、ペテンにかける。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/swizz,"CC BY-SA 4.0",2026-08-05,2026-08-14
syllabic,"音節。 / 音節の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/syllabic,"CC BY-SA 4.0",2026-08-05,2026-08-14
syllabics,"syllabicの複数形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/syllabics,"CC BY-SA 4.0",2026-08-05,2026-08-14
sylver,"silverの廃用。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/sylver,"CC BY-SA 4.0",2026-08-05,2026-08-14
symbolically,"象徴的に / 記号で","Japanese Wiktionary",https://ja.wiktionary.org/wiki/symbolically,"CC BY-SA 4.0",2026-08-05,2026-08-14
symmetric,"対称な、相称の、シンメトリーの","Japanese Wiktionary",https://ja.wiktionary.org/wiki/symmetric,"CC BY-SA 4.0",2026-08-05,2026-08-14
symmetrical,"対称な、相称の、シンメトリーの","Japanese Wiktionary",https://ja.wiktionary.org/wiki/symmetrical,"CC BY-SA 4.0",2026-08-05,2026-08-14
sympathetic,"思い遣りのある。 / 共感する。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/sympathetic,"CC BY-SA 4.0",2026-08-05,2026-08-14
sympathetically,"同情して / 共感して","Japanese Wiktionary",https://ja.wiktionary.org/wiki/sympathetically,"CC BY-SA 4.0",2026-08-05,2026-08-14
synchronous,"同時の、同時に発生する。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/synchronous,"CC BY-SA 4.0",2026-08-05,2026-08-14
synonymous,"(with を伴って) 同じ意味の。同義語の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/synonymous,"CC BY-SA 4.0",2026-08-05,2026-08-14
synthetically,"合成して","Japanese Wiktionary",https://ja.wiktionary.org/wiki/synthetically,"CC BY-SA 4.0",2026-08-05,2026-08-14
syrupy,"シロップのような。 / シロップ入りの。 / 甘ったるい。 / やけに感傷的な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/syrupy,"CC BY-SA 4.0",2026-08-05,2026-08-14
systema,"システマ。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/systema,"CC BY-SA 4.0",2026-08-05,2026-08-14
systematically,"組織的に、体系的に。 / 整然と。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/systematically,"CC BY-SA 4.0",2026-08-05,2026-08-14
tacit,"無言の / 暗黙の","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tacit,"CC BY-SA 4.0",2026-08-05,2026-08-14
tacitly,"暗黙のうちに / 無言で","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tacitly,"CC BY-SA 4.0",2026-08-05,2026-08-14
taciturn,"無口な。口数の少ない。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/taciturn,"CC BY-SA 4.0",2026-08-05,2026-08-14
tactful,"如才ない、機転の利く。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tactful,"CC BY-SA 4.0",2026-08-05,2026-08-14
tactfully,"如才なく、そつなく。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tactfully,"CC BY-SA 4.0",2026-08-05,2026-08-14
tactical,"戦術的な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tactical,"CC BY-SA 4.0",2026-08-05,2026-08-14
tactless,"機転の利かない。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tactless,"CC BY-SA 4.0",2026-08-05,2026-08-14
tada,"じゃじゃーん。何かを紹介したりするときに口で言う効果音。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tada,"CC BY-SA 4.0",2026-08-05,2026-08-14
tailbone,"尾骨。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tailbone,"CC BY-SA 4.0",2026-08-05,2026-08-14
tailless,"尾のない","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tailless,"CC BY-SA 4.0",2026-08-05,2026-08-14
takis,"takiの複数形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/takis,"CC BY-SA 4.0",2026-08-05,2026-08-14
talented,"多才な、一芸に秀でた、才能に恵まれた。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/talented,"CC BY-SA 4.0",2026-08-05,2026-08-14
tali,"talusの複数形","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tali,"CC BY-SA 4.0",2026-08-05,2026-08-14
taling,"""tale"" の動名詞又は現在分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/taling,"CC BY-SA 4.0",2026-08-05,2026-08-14
talkative,"話好きな。 / おしゃべりな。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/talkative,"CC BY-SA 4.0",2026-08-05,2026-08-14
tangential,"接線の。 / 核心に触れない。殆ど無関係な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tangential,"CC BY-SA 4.0",2026-08-05,2026-08-14
tangibly,"明白に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tangibly,"CC BY-SA 4.0",2026-08-05,2026-08-14
tardies,"tardyの複数形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tardies,"CC BY-SA 4.0",2026-08-05,2026-08-14
tariffed,"tariffの過去形・過去分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tariffed,"CC BY-SA 4.0",2026-08-05,2026-08-14
tarsi,"tarsusの複数形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tarsi,"CC BY-SA 4.0",2026-08-05,2026-08-14
tartly,"酸っぱく。 / 辛辣に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tartly,"CC BY-SA 4.0",2026-08-05,2026-08-14
tasking,"""task"" の動名詞又は現在分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tasking,"CC BY-SA 4.0",2026-08-05,2026-08-14
tassa,"タッサ。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tassa,"CC BY-SA 4.0",2026-08-05,2026-08-14
tast,"tasteの廃用。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tast,"CC BY-SA 4.0",2026-08-05,2026-08-14
tasteful,"上品な / 趣味のよい","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tasteful,"CC BY-SA 4.0",2026-08-05,2026-08-14
tasteless,"味のない / 品のない / 趣味の悪い","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tasteless,"CC BY-SA 4.0",2026-08-05,2026-08-14
tatami,"畳。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tatami,"CC BY-SA 4.0",2026-08-05,2026-08-14
tathagata,"如来。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tathagata,"CC BY-SA 4.0",2026-08-05,2026-08-14
tattered,"ぼろぼろの。 / ぼろを着た。 / tatterの過去形・過去分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tattered,"CC BY-SA 4.0",2026-08-05,2026-08-14
tautological,"同語反復の。トートロジーの。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tautological,"CC BY-SA 4.0",2026-08-05,2026-08-14
teachable,"教えやすい / よく学ぶ","Japanese Wiktionary",https://ja.wiktionary.org/wiki/teachable,"CC BY-SA 4.0",2026-08-05,2026-08-14
teared,"""tear""（涙であふれる） の過去形・過去分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/teared,"CC BY-SA 4.0",2026-08-05,2026-08-14
tearful,"涙ぐんだ。 / 泣きそうな。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tearful,"CC BY-SA 4.0",2026-08-05,2026-08-14
tearfully,"涙ぐんで。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tearfully,"CC BY-SA 4.0",2026-08-05,2026-08-14
teary,"涙の、涙のような","Japanese Wiktionary",https://ja.wiktionary.org/wiki/teary,"CC BY-SA 4.0",2026-08-05,2026-08-14
technological,"科学技術の","Japanese Wiktionary",https://ja.wiktionary.org/wiki/technological,"CC BY-SA 4.0",2026-08-05,2026-08-14
tecum,"tucumの異綴。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tecum,"CC BY-SA 4.0",2026-08-05,2026-08-14
tedious,"退屈な。飽き飽きする。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tedious,"CC BY-SA 4.0",2026-08-05,2026-08-14
tediously,"うんざりするほど。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tediously,"CC BY-SA 4.0",2026-08-05,2026-08-14
teenage,"13歳から19歳の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/teenage,"CC BY-SA 4.0",2026-08-05,2026-08-14
teh,"The のミススペリング。ミスタイプに起因することが多く、そのため、インターネット上の会話等においては、しゃれではあるが、一般に受け入れられている。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/teh,"CC BY-SA 4.0",2026-08-05,2026-08-14
tel,"telephone（電話）の省略形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tel,"CC BY-SA 4.0",2026-08-05,2026-08-14
telegraphic,"電報・電信の、電報・電信に関する。 / 文章が簡潔な、電文体の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/telegraphic,"CC BY-SA 4.0",2026-08-05,2026-08-14
telepathic,"テレパシーの。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/telepathic,"CC BY-SA 4.0",2026-08-05,2026-08-14
telepathically,"テレパシーで。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/telepathically,"CC BY-SA 4.0",2026-08-05,2026-08-14
telephonically,"電話で。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/telephonically,"CC BY-SA 4.0",2026-08-05,2026-08-14
teleported,"teleportの過去形・過去分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/teleported,"CC BY-SA 4.0",2026-08-05,2026-08-14
teleporter,"瞬間移動する人、テレポートする人。 / テレポート装置。 / テレハンドラー。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/teleporter,"CC BY-SA 4.0",2026-08-05,2026-08-14
teleporters,"teleporterの複数形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/teleporters,"CC BY-SA 4.0",2026-08-05,2026-08-14
teleporting,"teleportの現在分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/teleporting,"CC BY-SA 4.0",2026-08-05,2026-08-14
tellingly,"効果的に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tellingly,"CC BY-SA 4.0",2026-08-05,2026-08-14
telomeric,"テロメアの、テロメアに関する。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/telomeric,"CC BY-SA 4.0",2026-08-05,2026-08-14
tempeh,"（食品）テンペ。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tempeh,"CC BY-SA 4.0",2026-08-05,2026-08-14
temperamental,"気質の。 / 神経質な。 / 気まぐれな。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/temperamental,"CC BY-SA 4.0",2026-08-05,2026-08-14
temperamentally,"神経質に。 / 気紛れに。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/temperamentally,"CC BY-SA 4.0",2026-08-05,2026-08-14
temperate,"穏やかな / 温暖な / 節度のある","Japanese Wiktionary",https://ja.wiktionary.org/wiki/temperate,"CC BY-SA 4.0",2026-08-05,2026-08-14
tempestuous,"大嵐の。 / 荒れ狂った。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tempestuous,"CC BY-SA 4.0",2026-08-05,2026-08-14
templated,"templateの過去形・過去分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/templated,"CC BY-SA 4.0",2026-08-05,2026-08-14
temporally,"時間的に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/temporally,"CC BY-SA 4.0",2026-08-05,2026-08-14
temporarily,"暫く、一時的に、暫時に、臨時に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/temporarily,"CC BY-SA 4.0",2026-08-05,2026-08-14
tenacious,"固執した、頑固な。 / 粘り強い、へこたれない。 / 粘着力の強い。 / 記憶力が良い。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tenacious,"CC BY-SA 4.0",2026-08-05,2026-08-14
tenderly,"優しく、親切に、そっと。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tenderly,"CC BY-SA 4.0",2026-08-05,2026-08-14
tensely,"ぴんと張って。緊張して。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tensely,"CC BY-SA 4.0",2026-08-05,2026-08-14
tensioning,"tensionの現在分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tensioning,"CC BY-SA 4.0",2026-08-05,2026-08-14
tentation,"temptationの廃用。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tentation,"CC BY-SA 4.0",2026-08-05,2026-08-14
tentations,"tentationの複数形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tentations,"CC BY-SA 4.0",2026-08-05,2026-08-14
tentative,"試み / 仮説 / 仮の / 試験的な / 躊躇いがちの","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tentative,"CC BY-SA 4.0",2026-08-05,2026-08-14
tentatively,"仮に / とりあえず / 躊躇いがちに","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tentatively,"CC BY-SA 4.0",2026-08-05,2026-08-14
tepid,"（温度が）生ぬるい、適度に温かい (""lukewarm""より更にぬるさを強調)。 / 熱意のない。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tepid,"CC BY-SA 4.0",2026-08-05,2026-08-14
teppanyaki,"鉄板焼き。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/teppanyaki,"CC BY-SA 4.0",2026-08-05,2026-08-14
terminable,"止められる。終わらすことのできる。打ち切りの可能な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/terminable,"CC BY-SA 4.0",2026-08-05,2026-08-14
termine,"決める。決定する。 / 終える。終了する。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/termine,"CC BY-SA 4.0",2026-08-05,2026-08-14
terrible,"恐ろしい、ぞっとさせる、恐怖の。 / 手に負えない、手強い。 / 並外れた。 / 受け入れがたい。 / 極めて劣った、酷い、惨憺たる。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/terrible,"CC BY-SA 4.0",2026-08-05,2026-08-14
terribly,"恐ろしく、恐ろしげに。 / 大変に、甚だしく、恐ろしく。 / ひどく。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/terribly,"CC BY-SA 4.0",2026-08-05,2026-08-14
terrific,"恐ろしい。[17世紀より] / ものすごい、激しい、猛烈な。[18世紀より] / すばらしい。[19世紀より]","Japanese Wiktionary",https://ja.wiktionary.org/wiki/terrific,"CC BY-SA 4.0",2026-08-05,2026-08-14
terrifyingly,"ぞっとするほど。恐ろしいほど。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/terrifyingly,"CC BY-SA 4.0",2026-08-05,2026-08-14
terroir,"テロワール。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/terroir,"CC BY-SA 4.0",2026-08-05,2026-08-14
terroristic,"テロリストの、テロリズムの。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/terroristic,"CC BY-SA 4.0",2026-08-05,2026-08-14
tesseract,"正八胞体。四次元の立方体。超立方体。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tesseract,"CC BY-SA 4.0",2026-08-05,2026-08-14
testily,"怒りっぽく。短気に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/testily,"CC BY-SA 4.0",2026-08-05,2026-08-14
testor,"テストン銀貨。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/testor,"CC BY-SA 4.0",2026-08-05,2026-08-14
tetrahedra,"tetrahedronの複数形","Japanese Wiktionary",https://ja.wiktionary.org/wiki/tetrahedra,"CC BY-SA 4.0",2026-08-05,2026-08-14
texted,"textの過去形・過去分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/texted,"CC BY-SA 4.0",2026-08-05,2026-08-14
texting,"""text"" の動名詞又は現在分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/texting,"CC BY-SA 4.0",2026-08-05,2026-08-14
than,"（形容詞・副詞の比較級に用いて）～よりも / （関係代名詞的に用いて）～よりも。 / （比較級に用いて）～よりも","Japanese Wiktionary",https://ja.wiktionary.org/wiki/than,"CC BY-SA 4.0",2026-08-05,2026-08-14
thankful,"感謝の気持ちでいっぱいの。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/thankful,"CC BY-SA 4.0",2026-08-05,2026-08-14
thankfully,"感謝して、有り難く / 有り難いことに","Japanese Wiktionary",https://ja.wiktionary.org/wiki/thankfully,"CC BY-SA 4.0",2026-08-05,2026-08-14
thankless,"感謝されない、報われない。 / 感謝しない、恩知らずの。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/thankless,"CC BY-SA 4.0",2026-08-05,2026-08-14
the,"その＜話し手と聞き手が共通に理解している名詞であることを示す＞ / ～というもの / （形容詞とともに）～な人々 / （関係副詞:比較級とともに）かえって、なおさら / （指示副詞:比較級とともに）～すればするほど","Japanese Wiktionary",https://ja.wiktionary.org/wiki/the,"CC BY-SA 4.0",2026-08-05,2026-08-14
theed,"""thee"" の過去形・過去分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/theed,"CC BY-SA 4.0",2026-08-05,2026-08-14
